ano,uf,centil,quantidade_de_contribuintes,rendimentos_tributaveis_limite_superior_da_rtb_do_centil_r_milhoes,rtb_soma_centil,rendimentos_tributaveis_rtb_acumulada_do_centil_r_milhoes,rendimentos_tributaveis_media_da_rtb_do_centil_r,rendimentos_sujeitos_a_tribut_exclusiva_r_milhoes,rendimentos_isentos_lucros_e_dividendos_r_milhoes,rendimentos_isentos_rendim_socio_titular_me_epp_opt_simples_r_milhoes,rendimentos_isentos_outros_rendimentos_isentos_r_milhoes,despesas_dedutiveis_previdencia_r_milhoes,despesas_dedutiveis_dependentes_r_milhoes,despesas_dedutiveis_instrucao_r_milhoes,despesas_dedutiveis_medicas_r_milhoes,despesas_dedutiveis_pensao_alimenticia_r_milhoes,despesas_dedutiveis_livro_caixa_r_milhoes,imposto_devido_r_milhoes,bens_imoveis,bens_e_direitos_moveis_r_milhoes,bens_e_direitos_financeiros_r_milhoes,bens_e_direitos_outros_bens_e_direitos_r_milhoes,dividas_onus
2010,MA,82.0,2.657,"45.571,39",11913.0,"4.266,62","44.835,01",7.64,6.61,0.94,9.83,7.4,8.06,5.43,6.76,0.74,1.08,3.52,6378.0,23.99,32.14,2.04,1839.0
2010,MA,83.0,2.658,"47.278,80",12332.0,"4.389,94","46.396,40",9.09,5.27,0.78,7.08,8.42,8.26,5.99,7.65,1.07,1.36,3.82,5978.0,23.78,27.65,1.72,1487.0
2010,MA,84.0,2.657,"49.001,93",12778.0,"4.517,72","48.093,42",7.95,6.58,0.98,9.37,8.08,7.83,5.67,7.84,1.38,1.65,4.44,6709.0,24.94,60.04,2.57,1998.0
2010,MA,85.0,2.658,"51.065,61",13294.0,"4.650,66","50.014,48",9,2.92,1.24,12.69,8.62,8.31,6.2,8.63,1.61,1.35,5,7308.0,48.58,71.57,2.78,2434.0
2010,MA,86.0,2.657,"53.496,91",13885.0,"4.789,51","52.256,31",10.35,3.15,0.93,11.94,9.02,8.8,6.6,9.1,1.5,1.32,5.75,8101.0,31.01,41.32,3.97,244.0
2010,MA,87.0,2.657,"56.123,04",14544.0,"4.934,95","54.739,11",9.31,3.78,1.88,10.64,9.47,8.48,7.07,10.15,1.41,1.93,6.58,7762.0,32.46,42.68,3,2334.0
2010,MA,88.0,2.658,"59.357,38",1533.0,"5.088,25","57.674,73",11.27,6.94,0.36,10.65,9.99,8.29,7.36,10.77,1.97,1.31,7.8,9374.0,32.88,97.14,4.08,2711.0
2010,MA,89.0,2.657,"62.480,72",1616.0,"5.249,85","60.821,89",10.53,18.34,0.45,14.08,9.21,7.81,7.19,10.98,1.79,3.59,9.26,11759.0,41.93,92.03,5.03,2833.0
2010,MA,90.0,2.658,"66.569,10",17155.0,"5.421,40","64.541,15",55.49,8.71,0.84,14.72,11.23,8.62,8.14,13.1,2.11,2.65,10.54,1197.0,38.54,61.34,6.99,3971.0
2010,MA,91.0,2.657,"71.321,99",18317.0,"5.604,57","68.938,85",12.75,14.79,0.46,16.84,11.57,8.34,8.28,13.6,2.57,1.12,13.09,14221.0,42.04,80.26,3.45,4092.0
2010,MA,92.0,2.657,"76.554,44",19633.0,"5.800,90","73.890,25",13.87,9.77,0.61,15.74,12.24,8.21,8.21,14.3,2.78,3.33,15.74,13793.0,44.69,97.06,10.67,4656.0
2010,MA,93.0,2.658,"83.033,22",2116.0,"6.012,50","79.608,43",21.18,12.32,3.29,20.4,15.1,9.3,9.35,16.09,3.59,2.28,18.59,15003.0,50.83,95.25,10.16,4082.0
2010,MA,94.0,2.657,"91.288,58",23135.0,"6.243,85","87.071,85",22,11.28,0.79,17.66,17.28,8.96,9.61,17.96,3.88,3.45,22.61,15888.0,50.61,111.79,8.38,4111.0
2010,MA,95.0,2.658,"101.377,10",25565.0,"6.499,50","96.180,63",16.69,30.01,1.24,23.48,19.7,9.0,9.92,18.56,5.27,3.28,28.18,18457.0,60.04,162.22,7.76,8375.0
2010,MA,96.0,2.657,"115.650,00",28731.0,"6.786,81","108.133,51",20,38.92,0.27,28.04,22.91,9.06,10.21,20.24,6.39,3.05,35.38,23704.0,69.73,158.04,9.69,6707.0
2010,MA,97.0,2.657,"136.096,00",33284.0,"7.119,64","125.267,43",21.67,23.05,0.79,31.13,25.68,8.76,9.94,21.17,7.41,5.01,46.36,28058.0,80.4,164.78,7.19,6989.0
2010,MA,98.0,2.658,"163.984,38",39495.0,"7.514,60","148.590,63",29.02,16.45,0.86,32.3,31.64,8.82,10.17,22.31,11.25,5.2,60.59,32564.0,88.94,173.53,8.49,11867.0
2010,MA,99.0,2.657,"224.524,81",50632.0,"8.020,92","190.560,76",34.92,34.55,0.56,46.7,41.67,8.36,9.12,25.72,13.31,8.07,87.08,47778.0,125.36,325.22,12.78,11101.0
2010,MA,100.0,2.657,"4.004.400,00",87815.0,"8.899,07","330.505,07",197.4,46.94,1.03,109.53,64.82,8.39,8.84,30.74,19.83,28.17,174.7,89532.0,239.61,797.86,49.42,17247.0
2010,MA,100.1,266.0,"232.653,94",608.0,60.8,"228.580,22",4.58,2.19,,5.52,5.66,0.9,1.0,3,2.07,0.66,10.84,529.0,12.59,29.7,1.25,1131.0
2010,MA,100.2,266.0,"245.642,57",6353.0,124.33,"238.837,66",4.49,2.6,0.25,8.93,5.36,0.91,0.99,2.96,1.91,0.82,11.65,4963.0,14.95,37.3,0.74,1436.0
2010,MA,100.3,266.0,"259.740,80",671.0,191.44,"252.267,02",7.27,3.05,0.15,6.69,5.14,0.82,0.92,2.77,1.54,0.96,12.82,5929.0,14.16,45.7,2.43,995.0
2010,MA,100.4,265.0,"275.875,00",7085.0,262.28,"267.353,24",4.06,2.96,0.11,4.9,5.8,0.8,0.84,3.01,1.9,0.99,13.57,6896.0,16.9,36.96,2.02,1504.0
2010,MA,100.5,266.0,"292.261,76",7567.0,337.95,"284.474,40",5.45,4.03,0,6.08,6.29,0.8,0.8,3.05,1.3,0.86,14.94,6945.0,18.61,61.02,3.45,1854.0
2010,MA,100.6,266.0,"308.284,48",799.0,417.85,"300.369,90",5.65,2.47,0.19,7.58,7.2,0.74,0.74,2.98,1.43,1.16,15.8,7612.0,17.68,41.42,1.49,1434.0
2010,MA,100.7,265.0,"330.471,22",846.0,502.45,"319.248,30",5.34,1.84,,13.36,7.2,0.83,0.93,3.24,1.95,0.95,16.86,8547.0,20.11,58.26,2.32,1445.0
2010,MA,100.8,266.0,"357.053,73",9119.0,593.64,"342.814,45",4.78,1.04,0.01,5.92,7.71,0.88,0.9,3.19,2.66,0.85,18.37,8757.0,20.68,40.63,15.12,2006.0
2010,MA,100.9,266.0,"415.090,12",10144.0,695.08,"381.353,76",6.48,2.79,0.33,8.56,7.32,0.89,0.91,3.32,2.45,2.08,20.99,11401.0,24.79,76.69,5.37,1837.0
2010,MA,100.1,265.0,"4.004.400,00",18307.0,878.15,"690.826,59",149.3,23.97,,41.97,7.15,0.82,0.8,3.22,2.61,18.82,38.86,23194.0,79.13,370.18,15.23,3604.0
2010,MG,1.0,21.172,,,,,36.38,58.72,12.19,265.98,,,,,,,,71817.0,102.94,843.62,36.68,10852.0
2010,MG,2.0,21.172,,,,,30.66,47.54,16.71,257.44,,,,,,,,65786.0,104.59,651.06,17.5,1275.0
2010,MG,3.0,21.172,,,,,37.73,44.75,15.07,253.84,,,,,,,,66833.0,104.2,686.73,22.37,11715.0
2010,MG,4.0,21.172,,,,,236.61,335.68,15.42,488.63,,,,,,,,83351.0,139.38,"2.587,66",148.35,3289.0
2010,MG,5.0,21.172,,,,,34.85,46.86,13.09,371.86,,,,,,,,80434.0,131.51,698.52,29.37,1406.0
2010,MG,6.0,21.172,,,,,37.11,47.09,14.7,350.05,,,,,,,,76525.0,132.05,626.99,31.55,10607.0
2010,MG,7.0,21.172,,,,,35.43,46.89,9.04,232.07,,,,,,,,70009.0,99.96,652.15,31.62,9684.0
2010,MG,8.0,21.172,50.74,2.0,0.02,0.99,31.38,60.43,19.02,321.05,0,0.0,0.0,0,0,,,73557.0,122.26,749.23,26.95,11312.0
2010,MG,9.0,21.172,"2.809,00",307.0,30.72,"1.450,12",77.19,140.35,17.2,409.46,0.9,1.8,0.06,0.69,0.12,0,,1082.34,192.73,"1.710,07",76.07,17486.0
2010,MG,10.0,21.172,"4.993,76",8262.0,113.34,"3.902,30",90.4,111.4,20.28,319.67,2,3.54,0.24,1.7,0.21,0.01,,1000.91,187.68,"1.832,98",85.1,15942.0
2010,MG,11.0,21.172,"6.075,00",12072.0,234.07,"5.702,02",37.61,161.67,43.26,213.8,2.71,3.23,0.26,1.54,0.3,0.02,,81481.0,191.56,690.62,24.09,10957.0
2010,MG,12.0,21.172,"6.120,00",12947.0,363.53,"6.115,05",72.88,685.4,198.23,115.72,3.35,2.51,0.32,0.85,0.2,0.01,,1102.08,320.38,"1.523,82",68.52,19441.0
2010,MG,13.0,21.172,"6.120,00",12957.0,493.11,"6.120,00",7.99,105.53,48.18,44.32,2.79,1.36,0.1,0.32,0.09,0.03,,41219.0,138.53,474.88,12.93,6773.0
2010,MG,14.0,21.172,"6.120,00",12957.0,622.68,"6.120,00",4.33,76.34,36.75,43.36,2.72,1.5,0.11,0.28,0.03,0.01,,39553.0,129.49,419.33,10.99,6814.0
2010,MG,15.0,21.172,"7.200,00",13954.0,762.22,"6.590,92",48.58,116.09,30.63,225.32,2.78,3.67,0.33,1.7,0.3,0.01,,80146.0,159.57,"1.130,80",36.54,11994.0
2010,MG,16.0,21.172,"8.403,59",16479.0,927.01,"7.783,37",79.45,92.43,23.21,324.04,3.26,3.95,0.44,2.3,0.42,0.02,,83704.0,162.43,"1.024,48",28.45,11827.0
2010,MG,17.0,21.172,"9.634,42",19235.0,"1.119,36","9.085,11",35.97,94.5,23.22,266.18,3.32,4.51,0.58,2.63,0.33,0.03,,90791.0,171.7,"1.039,88",23.3,10616.0
2010,MG,18.0,21.172,"10.800,00",21655.0,"1.335,91","10.228,02",37.88,80.56,20.69,216.61,4.07,4.85,0.65,2.99,0.37,0.04,,86559.0,175.45,701.93,21.77,10086.0
2010,MG,19.0,21.172,"11.791,99",23841.0,"1.574,31","11.260,41",56.22,110.22,26.04,283.12,4.55,5.05,0.6,3.43,0.57,0.05,,94982.0,195.64,872.19,29.74,12492.0
2010,MG,20.0,21.172,"12.240,00",25535.0,"1.829,66","12.060,51",36.53,256.95,60.72,158.62,3.79,3.63,0.53,1.72,0.34,0.05,,91432.0,223.41,"1.128,04",29.52,17842.0
2010,MG,21.0,21.172,"13.000,00",26518.0,"2.094,84","12.525,09",32.94,95.74,30.89,166.89,4.66,4.48,0.58,2.36,0.36,0.06,,80383.0,193.32,770.81,32.08,9752.0
2010,MG,22.0,21.172,"13.900,00",28445.0,"2.379,29","13.435,09",42.45,85.09,22.64,178.42,4.88,4.99,0.74,2.73,0.48,0.04,,79756.0,183.18,748.25,22.75,111.0
2010,MG,23.0,21.172,"14.563,33",30224.0,"2.681,53","14.275,32",52.95,84.63,17.63,165.51,4.34,4.57,0.67,2.45,0.44,0.09,,79771.0,183.63,742.23,31.53,9026.0
2010,MG,24.0,21.172,"15.312,00",31678.0,"2.998,31","14.962,22",54.2,74.88,19.18,170.51,5.24,4.84,0.67,2.74,0.42,0.07,,77101.0,190.53,928.53,27.17,8923.0
2010,MG,25.0,21.172,"15.968,20",33123.0,"3.329,53","15.644,51",26.83,57.16,17.83,149.97,5.13,4.69,0.71,2.3,0.39,0.11,,77096.0,187.31,640.07,18.88,1106.0
2010,MG,26.0,21.172,"16.570,00",34448.0,"3.674,01","16.270,62",29.48,50.1,16.39,138.91,5.53,4.75,0.73,2.71,0.35,0.08,,72836.0,194.15,546.82,21.63,9695.0
2010,MG,27.0,21.172,"17.025,78",3559.0,"4.029,91","16.809,87",30.28,62.94,22.16,130.25,4.88,4.41,0.72,1.95,0.29,0.09,,76459.0,201.46,613.24,22.05,10548.0
2010,MG,28.0,21.172,"17.496,42",36575.0,"4.395,66","17.275,05",49.13,50.57,15.86,156.54,5.33,4.46,0.7,2.44,0.33,0.09,,78701.0,204.09,717.58,28.55,9823.0
2010,MG,29.0,21.172,"17.900,00",37483.0,"4.770,49","17.704,12",28.12,46.62,13.44,136.7,5.16,4.27,0.65,2.19,0.34,0.05,,77706.0,206.23,675.85,35.21,11011.0
2010,MG,30.0,21.172,"18.016,56",38066.0,"5.151,15","17.979,25",21.2,64.35,25.88,93.73,2.63,2.86,0.43,1.24,0.17,0.11,0,74979.0,195.85,621.56,29.35,12544.0
2010,MG,31.0,21.172,"18.360,00",38551.0,"5.536,65","18.208,38",27.73,118.28,36.67,115.93,6.15,4.73,0.63,2.21,0.42,0.09,0,78221.0,226.53,793.5,25.8,10703.0
2010,MG,32.0,21.172,"18.748,56",39271.0,"5.929,36","18.548,47",29.34,52.2,19.12,122.42,6.89,5.05,0.73,2.03,0.32,0.1,0.01,70034.0,209.44,624.58,16.89,11676.0
2010,MG,33.0,21.172,"19.179,00",40154.0,"6.330,90","18.965,71",37.65,40.38,12.65,123.51,6.69,5.77,0.73,2.8,0.55,0.09,0.01,7095.0,205.78,499.36,22.99,9493.0
2010,MG,34.0,21.172,"19.525,00",40931.0,"6.740,21","19.332,43",28.52,52.72,17.15,115.99,5.63,5.59,0.71,2.56,0.48,0.11,0.01,7542.0,201.15,583.22,21.57,13532.0
2010,MG,35.0,21.172,"19.930,72",41776.0,"7.157,97","19.731,77",28.75,46.5,13.17,100.32,6.13,6.81,0.93,2.62,0.6,0.14,0.01,73843.0,242.94,501.09,17.79,10102.0
2010,MG,36.0,21.172,"20.307,75",42589.0,"7.583,86","20.115,72",44.77,42.46,13.64,110.74,4.59,6.3,0.95,2.7,0.6,0.14,0.01,6943.0,207.05,504.95,15.87,9496.0
2010,MG,37.0,21.172,"20.599,55",43309.0,"8.016,95","20.455,92",30.55,57.02,15.95,96.77,3.27,5.16,0.76,2.23,0.44,0.11,0.01,72506.0,215.5,553.23,40.62,13102.0
2010,MG,38.0,21.172,"20.977,00",44012.0,"8.457,08","20.788,02",34.85,57.85,12.86,107.89,4.11,6.78,1.22,2.7,0.54,0.2,0.01,74863.0,250.14,571.39,19.87,10546.0
2010,MG,39.0,21.172,"21.264,41",44706.0,"8.904,14","21.115,60",25.32,31,22.56,93.24,3.71,6.2,0.95,2.16,0.57,0.18,0.01,68908.0,215.92,477.79,15.53,9248.0
2010,MG,40.0,21.172,"21.560,00",45342.0,"9.357,56","21.416,18",32.85,39.19,16.2,112.43,3.85,6.4,0.91,2.41,0.42,0.2,0.01,74611.0,238.69,508.59,18.42,2127.0
2010,MG,41.0,21.172,"21.718,27",45777.0,"9.815,33","21.621,28",27.48,52.57,18.82,86.69,2.49,4.91,0.68,1.53,0.31,0.18,0.01,74288.0,219.17,558.85,61.95,1383.0
2010,MG,42.0,21.172,"21.942,15",46195.0,"10.277,28","21.818,95",25.89,42.52,21.92,89.92,3.3,5.2,0.74,2,0.45,0.16,0.01,73969.0,252.21,572.05,15.4,12531.0
2010,MG,43.0,21.172,"22.110,00",46639.0,"10.743,66","22.028,42",29.19,34.31,19,92.74,3.24,5.11,0.78,1.73,0.38,0.15,0.01,71933.0,227.29,546.66,20.74,10417.0
2010,MG,44.0,21.172,"22.260,00",46979.0,"11.213,46","22.189,45",34.59,47.88,26.55,94.1,2.27,3.9,0.6,1.45,0.25,0.11,0.01,81601.0,257.22,574.86,20.23,14502.0
2010,MG,45.0,21.172,"22.382,99",47261.0,"11.686,07","22.322,25",22.59,42.64,24.25,93.24,2,3.38,0.61,1.35,0.3,0.16,0.01,8535.0,279.42,600.27,22.85,13711.0
2010,MG,46.0,21.172,"22.440,00",47453.0,"12.160,59","22.413,07",13.57,48.4,23.96,97.8,0.95,1.92,0.32,0.62,0.09,0.13,0,90198.0,295.04,672.07,24.25,13843.0
2010,MG,47.0,21.172,"22.485,40",47564.0,"12.636,24","22.465,59",17.64,37.8,22.25,96.13,0.75,1.71,0.28,0.52,0.2,0.14,0,88459.0,306.35,698.51,18.79,16195.0
2010,MG,48.0,21.172,"22.808,24",47924.0,"13.115,48","22.635,79",34.98,37.6,10.36,104.27,9.95,15.36,2.71,5.99,1.64,0.41,0.17,68856.0,216.68,443.17,14.57,12933.0
2010,MG,49.0,21.172,"23.195,09",4869.0,"13.602,38","22.997,36",45.13,47.52,14.52,107.05,12.96,19.69,3.63,7.68,1.58,0.39,0.48,69711.0,214.77,579.15,15.06,13029.0
2010,MG,50.0,21.172,"23.604,00",4954.0,"14.097,78","23.398,82",41.24,39.95,14.53,123.85,14.93,22.94,4.53,9.31,1.91,0.51,0.8,74546.0,221.33,508.25,17.93,12145.0
2010,MG,51.0,21.172,"24.000,00",50428.0,"14.602,06","23.818,13",54.74,81.28,22.62,108.76,16.21,23.83,5.11,10.1,2.02,0.64,1.16,78762.0,353.04,678.86,23.1,13967.0
2010,MG,52.0,21.172,"24.403,92",5122.0,"15.114,26","24.192,25",47.57,55.2,18.54,110.61,16.87,24.54,5.69,10.46,2.39,0.65,1.48,87675.0,231.43,534.46,13.9,13177.0
2010,MG,53.0,21.172,"24.831,65",52105.0,"15.635,31","24.610,45",42.01,54.67,22.58,108.58,18.47,26.14,6.35,11.52,2.11,0.5,1.82,77608.0,230.19,572.23,22.5,16723.0
2010,MG,54.0,21.172,"25.224,27",5303.0,"16.165,61","25.047,08",52.91,61.98,11.08,93.78,19.69,26.76,6.63,11.64,2.36,0.65,2.21,68721.0,222.08,628.34,14,12951.0
2010,MG,55.0,21.172,"25.621,94",5378.0,"16.703,41","25.401,45",48,35.55,10.12,101.67,21.56,26.71,7.72,12.22,2.33,0.53,2.5,6039.0,202.86,432.16,23.48,12369.0
2010,MG,56.0,21.172,"26.121,62",54782.0,"17.251,22","25.874,62",56.8,59.56,13.33,131.46,21.15,28.82,7.92,14.03,2.97,0.91,2.91,76626.0,231.8,532.29,14.27,11739.0
2010,MG,57.0,21.172,"26.600,00",55813.0,"17.809,35","26.361,71",52.09,77.33,11.78,108.21,22.7,29.79,8.88,14.99,3.12,1.1,3.32,74045.0,222.27,598.36,33.94,14294.0
2010,MG,58.0,21.172,"27.087,99",56824.0,"18.377,60","26.839,37",51.95,39.67,11.48,128.92,23.02,30.05,9.75,15.84,3.35,0.89,3.8,729.0,224.94,682.53,17.84,18907.0
2010,MG,59.0,21.172,"27.620,00",5792.0,"18.956,79","27.356,71",52.4,41.86,14.31,143.98,24.04,31.53,10.17,16.2,3.49,1.21,4.25,85374.0,235.57,530.57,20.55,14063.0
2010,MG,60.0,21.172,"28.126,22",5899.0,"19.546,69","27.862,13",59.05,66.9,13.67,107.99,25.8,32.0,11.25,16.92,3.95,0.99,4.7,77093.0,228.76,652.41,34.8,1419.0
2010,MG,61.0,21.172,"28.718,34",60168.0,"20.148,37","28.418,87",57.46,58.96,11.38,117.88,24.93,32.74,11.4,18.12,3.61,1.17,5.32,74043.0,229.7,514.25,19.27,19506.0
2010,MG,62.0,21.172,"29.240,00",61381.0,"20.762,18","28.991,61",60.83,56.41,10.94,134.7,24.41,31.27,10.85,20.07,5.11,1.05,5.97,84222.0,235.82,579.67,18.32,14267.0
2010,MG,63.0,21.172,"29.852,01",62533.0,"21.387,51","29.535,67",60.05,39.76,9.93,138.87,26.72,31.56,12.97,19.47,3.79,1.51,6.52,79705.0,239.63,559.77,18.47,15325.0
2010,MG,64.0,21.172,"30.442,89",63805.0,"22.025,57","30.136,64",54.59,83.21,19.83,118.27,25.72,31.34,12.91,19.31,4.28,2.03,7.22,90767.0,268.58,623.47,32.59,22045.0
2010,MG,65.0,21.172,"31.131,07",65158.0,"22.677,14","30.775,36",56.17,66.04,13.5,128.31,27.45,32.71,14.33,21.74,4.3,1.79,7.81,89103.0,265.56,650.62,25.18,15388.0
2010,MG,66.0,21.172,"31.870,94",66686.0,"23.344,01","31.497,39",55.41,51.25,12.41,134.3,28.67,34.05,14.35,23.12,4.54,2.09,8.53,86281.0,264.3,627.28,16.27,15371.0
2010,MG,67.0,21.172,"32.602,86",68248.0,"24.026,49","32.235,06",74.84,50.13,10.35,124.38,28.17,33.53,15.46,24.21,5.24,1.94,9.38,92697.0,275.4,593.28,17.52,16109.0
2010,MG,68.0,21.172,"33.420,81",69879.0,"24.725,28","33.005,37",65.77,70.45,12.98,139.57,30.59,34.86,16.37,25.65,4.74,2.15,10.14,94964.0,277.94,687.87,19.42,18905.0
2010,MG,69.0,21.172,"34.282,72",71657.0,"25.441,84","33.845,09",67.79,82.08,14.05,159.35,31.27,34.84,16.97,26.1,5.36,2.48,11.17,9817.0,289.42,790.01,26.52,18016.0
2010,MG,70.0,21.172,"35.116,40",73493.0,"26.176,77","34.712,35",64.48,56.83,12.51,159.53,34.52,36.98,18.55,27.9,5.83,2.5,12.48,97745.0,272.87,612.91,15.74,21268.0
2010,MG,71.0,21.172,"36.000,00",75276.0,"26.929,53","35.554,49",74.39,70,14.73,159.93,35.09,37.42,19.54,29.06,6.04,3.06,14.04,1002.08,286.8,814.97,20.82,19704.0
2010,MG,72.0,21.172,"36.815,00",7706.0,"27.700,13","36.397,13",67.36,110.25,21.29,179.88,35.45,35.97,18.56,28.9,8.17,2.9,15.79,1075.61,310.9,798.77,39.61,19084.0
2010,MG,73.0,21.172,"37.793,68",78985.0,"28.489,99","37.306,46",76.11,75.47,14.94,157.31,40.87,41.26,22.5,33.11,8.18,3.49,16.72,1056.64,304.62,765.07,26.9,22805.0
2010,MG,74.0,21.172,"38.643,01",80823.0,"29.298,21","38.174,39",72.48,73.51,13.29,133.92,50.17,49.36,25.0,37.24,12.51,3.5,16.98,97796.0,273.64,662.36,23.11,1984.0
2010,MG,75.0,21.172,"39.813,73",83043.0,"30.128,65","39.223,25",80.83,81.46,13.87,157.77,41.32,39.68,23.2,35.48,8.94,4.08,20.76,1152.21,323.01,843.46,39.38,21869.0
2010,MG,76.0,21.172,"40.910,71",85533.0,"30.983,98","40.398,95",85.67,103.63,20.03,176.66,45.59,43.21,24.57,38.45,10.51,3.95,22.52,1181.11,321.15,"1.001,21",47.46,25084.0
2010,MG,77.0,21.172,"41.956,00",87608.0,"31.860,05","41.379,12",521.07,285.55,50.02,176.86,47.02,40.53,24.92,40.29,10.04,4.29,24.68,1535.29,393.44,"1.779,33",109.49,25973.0
2010,MG,78.0,21.172,"43.239,32",90131.0,"32.761,37","42.571,05",85.41,126.48,23.06,183.29,44.53,39.62,24.43,41.91,8.61,6.23,27.66,1324.81,349.52,"1.039,90",39.73,28505.0
2010,MG,79.0,21.172,"44.557,32",92929.0,"33.690,66","43.892,49",108.61,110.27,15.16,217.83,49.92,43.17,26.75,42.15,12.08,5.59,29.65,1237.91,324.46,"1.189,77",35.15,22653.0
2010,MG,80.0,21.172,"46.130,37",95981.0,"34.650,47","45.333,98",89.68,90.47,19.78,213.28,46.32,40.27,27.17,43.42,9.66,6.84,34.06,1419.83,362.94,"1.790,15",31.58,28818.0
2010,MG,81.0,21.172,"47.651,49",99336.0,"35.643,83","46.918,66",89.35,110.81,19.67,176.13,50.03,42.08,27.81,45.84,12.2,6.79,38.15,1347.06,362.64,974.42,36.41,26945.0
2010,MG,82.0,21.172,"49.481,50",1027.77,"36.671,60","48.543,85",159.35,119.95,19.66,198.58,49.44,40.56,28.08,47.61,11.36,9.26,43.33,1583.2,392.41,"1.163,46",32.23,29466.0
2010,MG,83.0,21.172,"51.423,83",1067.34,"37.738,94","50.412,68",172.82,102.36,19.83,201.77,54.63,42.58,30.33,50.92,12.79,8.48,48.39,1509.18,390.28,"1.126,00",72.75,28362.0
2010,MG,84.0,21.172,"53.575,92",1111.5,"38.850,44","52.498,50",161.74,151.44,14.91,309.84,50.87,39.59,28.65,51.28,12.74,10.16,56.17,1556.09,402.98,"1.558,01",68.75,33332.0
2010,MG,85.0,21.172,"55.885,63",1157.91,"40.008,35","54.690,65",167.26,124.13,13.95,223.78,52.5,40.57,30.86,54.12,13.17,10.25,63.24,1636.01,405.94,"1.291,90",60.77,31067.0
2010,MG,86.0,21.172,"58.663,03",1211.8,"41.220,15","57.235,82",121.47,146.31,15.77,260.16,54.72,39.62,31.52,58.11,13.97,13.19,72.11,1770.0,448.71,"1.326,25",44.19,34459.0
2010,MG,87.0,21.172,"61.708,10",1274.37,"42.494,51","60.191,16",147.91,165.49,15.28,271.56,54.79,38.61,31.59,59.31,14.08,13.9,84.51,1912.26,475.68,"1.626,22",64.13,59364.0
2010,MG,88.0,21.172,"65.149,00",1341.22,"43.835,74","63.348,83",190.46,299.57,19.2,258.07,60.13,39.86,32.96,62.46,15.88,14.87,96.74,1923.2,466.2,"2.109,44",354.54,59197.0
2010,MG,89.0,21.172,"68.898,23",1418.04,"45.253,78","66.977,24",164.23,180.25,18.94,295.87,66,41.0,34.72,66.43,17.14,16.6,111.8,2077.97,494.37,"2.039,04",72.76,411.0
2010,MG,90.0,21.172,"73.136,87",1502.37,"46.756,15","70.960,13",162.65,141.84,16.74,326.5,69.68,39.29,33.47,68.21,19.18,18.78,132.11,2273.88,527.19,"1.650,97",50.57,39126.0
2010,MG,91.0,21.172,"78.177,18",1601.85,"48.357,99","75.658,74",164.51,168.68,16.2,296.28,81.34,42.77,36.97,77.88,20.01,19.27,154.08,2369.37,541.09,"1.809,71",75,47946.0
2010,MG,92.0,21.172,"84.169,98",1715.86,"50.073,85","81.043,61",181.39,212.24,16.75,341.25,90.48,44.55,39.42,85.2,20.68,22.56,180.33,2472.81,572.17,"1.958,84",179.13,46177.0
2010,MG,93.0,21.172,"91.087,17",1854.11,"51.927,96","87.573,67",209.97,168.19,15.52,390.89,99.21,43.01,38.43,87.77,23.03,26.86,215.03,2689.14,603.58,"2.302,72",56.5,4876.0
2010,MG,94.0,21.172,"99.525,29",2014.46,"53.942,41","95.147,20",214.65,164.13,14.49,383.15,115.32,44.95,41.27,97.45,24.09,29.48,253.18,2932.22,658.16,"2.416,06",103.02,49993.0
2010,MG,95.0,21.172,"110.817,78",2221.37,"56.163,79","104.920,28",246.1,182.67,12.04,434.94,130.25,45.77,42.23,104.79,29.57,35.88,302.39,3317.67,720.93,"2.799,50",108.59,59396.0
2010,MG,96.0,21.172,"125.557,09",2496.27,"58.660,06","117.904,31",276.9,238.95,14.44,458.28,155.05,46.73,42.88,112.69,34.35,42.98,368.75,3834.41,778.52,"3.339,20",125.47,66362.0
2010,MG,97.0,21.172,"145.471,42",2856.78,"61.516,84","134.932,12",335.99,331.3,16.97,526.14,189.32,46.17,41.18,122.62,41.33,56.76,455.1,4409.0,870.01,"4.251,70",130.23,91314.0
2010,MG,98.0,21.172,"178.420,63",3390.08,"64.906,92","160.120,91",359.33,359.38,19.45,602.95,229.11,46.37,42.46,134.98,46.89,83.68,582.02,5119.64,995.94,"4.636,29",178.94,86104.0
2010,MG,99.0,21.172,"232.732,22",4312.3,"69.219,22","203.679,43",524.9,403.52,15.47,730.28,318.5,43.69,39.34,156.8,57.34,106.55,801.92,6361.53,"1.190,25","6.958,39",230.73,99986.0
2010,MG,100.0,21.172,"10.519.352,32",7617.85,"76.837,07","359.807,67","1.850,67","1.470,87",20.91,"2.006,05",462.6,48.98,44.5,188.08,89.65,418.32,"1.567,26",12406.55,"1.992,25","23.017,20",770.15,2243.01
2010,MG,100.1,2.118,"241.093,50",50132.0,501.32,"236.694,24",82.88,57.02,1.6,135.02,36.94,4.93,4.52,17.49,6.26,12.53,96.77,81814.0,141.5,"1.063,84",24.1,13576.0
2010,MG,100.2,2.117,"251.758,52",52113.0,"1.022,44","246.162,18",149.95,66.59,1.28,105.77,37.46,5.05,4.44,17.6,6.59,17.49,100.68,89022.0,170.4,"1.243,71",36.68,11035.0
