Ano-calendário;Ente Federativo;Centil;Quantidade de Contribuintes;Rendimentos Tributaveis - Limite Superior da RTB do Centil [R$ milhões];Rendimentos Tributaveis - Soma da RTB do Centil [R$ milhões];Rendimentos Tributaveis - RTB Acumulada do Centil [R$ milhões];Rendimentos Tributaveis - Média da RTB do Centil [R$];Rendimentos Sujeitos à Tribut. Exclusiva [R$ milhões];Rendimentos Isentos - Lucros e dividendos [R$ milhões];Rendimentos Isentos - Rendim. Sócio/Titular ME/EPP Opt SIMPLES [R$ milhões];Rendimentos Isentos - Outros Rendimentos Isentos [R$ milhões];Despesas Dedutíveis - Previdência [R$ milhões];Despesas Dedutíveis - Dependentes [R$ milhões];Despesas Dedutíveis - Instrução [R$ milhões];Despesas Dedutíveis - Médicas [R$ milhões];Despesas Dedutíveis - Pensão Alimentícia [R$ milhões];Despesas Dedutíveis - Livro-Caixa [R$ milhões];Imposto Devido [R$ milhões];Bens e Direitos - Imóveis [R$ milhões];Bens e Direitos - Móveis [R$ milhões];Bens e Direitos - Financeiros [R$ milhões];Bens e Direitos - Outros Bens e Direitos [R$ milhões];Dívidas e Ônus [R$ milhões]
2006;BRASIL;100.9;24.156;428.293,08;8.914,21;54.136,20;369.026,86;1.943,08;1.925,50;19,49;1.451,09;476,56;48,7;45,56;249,57;121,84;231,12;1.974,92;12.734,77;1.710,01;27.035,21;759,28;2.516,21
2006;BRASIL;100.10;24.156;78.059.315,68;21.435,69;75.571,90;887.385,89;7.083,86;5.321,76;21,47;6.120,84;578,43;48,48;44,07;274,28;153,24;2.171,09;4.839,19;25.770,06;3.230,74;109.637,62;2.362,41;7.837,50
2006;BRASIL;100.10.1;2.416;447.726,43;1.057,82;1.057,82;437.837,80;178,94;200,44;1,83;136,28;44,78;4,87;4,42;25,13;10,56;34,21;241,22;1.597,01;189,21;2.764,99;97,43;183,2
2006;BRASIL;100.10.2;2.416;472.509,42;1.111,21;2.169,03;459.939,45;266,85;167,86;0,63;164,44;44,65;4,69;4,46;23,26;11,63;29,86;257,23;1.590,18;194,21;2.803,34;89,32;181,96
2006;BRASIL;100.10.3;2.415;501.484,24;1.175,59;3.344,62;486.787,10;278,31;240,2;2,06;930,72;44,48;4,71;4,46;25,78;10,81;35,73;272,98;1.870,30;210,68;6.464,50;127,6;277,56
2006;BRASIL;100.10.4;2.416;540.000,00;1.255,71;4.600,33;519.748,72;707,05;1.094,13;1,24;308,94;45,63;4,83;4,47;26,58;11,87;36,63;293,94;1.871,52;228,54;7.780,97;191,31;352,53
2006;BRASIL;100.10.5;2.415;589.701,17;1.361,85;5.962,19;563.914,80;404,56;243,13;1,47;317,25;48,15;4,91;4,41;26,45;12,84;49,76;318,57;2.040,40;237,61;6.383,89;98,54;397,43
2006;BRASIL;100.10.6;2.416;658.950,09;1.501,60;7.463,79;621.524,48;563,73;271,29;3,3;332,24;49,1;4,84;4,22;25,79;13,42;60,83;353,74;2.198,15;244,18;5.566,75;148,17;340,98
2006;BRASIL;100.10.7;2.416;764.431,00;1.709,84;9.173,63;707.714,04;418,31;293,7;2,04;293,24;53,08;4,77;4,27;26,3;12,97;79,12;404,81;2.615,34;260,73;6.863,59;144,2;299,9
2006;BRASIL;100.10.8;2.415;951.916,60;2.048,79;11.222,42;848.361,68;422,6;455,77;3,79;429,86;56,75;5,06;4,59;28,86;15,77;113,53;486,09;2.581,38;292,08;8.247,10;228,19;422,75
2006;BRASIL;100.10.9;2.416;1.411.656,29;2.744,48;13.966,90;1.135.958,68;1.323,85;891,02;1,7;661,02;66,18;5,1;4,65;32,07;19,01;210,53;646,44;3.507,15;365,94;14.847,62;281,63;913,83
2006;BRASIL;100.10.10;2.415;78.059.315,68;7.468,80;21.435,69;3.092.669,12;2.519,66;1.464,22;3,4;2.546,85;125,65;4,71;4,1;34,06;34,36;1.520,89;1.564,17;5.898,61;1.007,58;47.914,87;956,03;4.467,37
2006;AC;1;251;0;0;0;0;0;0,33;0;1;0;0;0;0;0;0;0;12,29;0,3;1,48;0,09;0
2006;AC;2;250;0;0;0;0;0,01;0,03;0;0,99;0;0;0;0;0;0;0;1,43;0,4;1,25;0,25;1,83
2006;AC;3;250;0;0;0;0;0,01;0,02;0,03;0,99;0;0;0;0;0;0;0;1,83;0,28;0,82;0,04;0
2006;AC;4;250;0;0;0;0;0;0,37;0;1,15;0;0;0;0;0;0;0;1,07;0,4;1,77;0;0,21
2006;AC;5;251;0;0;0;0;0,05;0,1;0;0,8;0;0;0;0;0;0;0;1,22;0,25;0,78;0,05;0,34
2006;AC;6;250;0;0;0;0;0,01;9,1;0,01;0,91;0;0;0;0;0;0;0;1,93;0,29;9,54;8,84;0,08
2006;AC;7;250;0;0;0;0;0,04;0,35;0;0,68;0;0;0;0;0;0;0;0,94;0,22;3,13;0,21;0,05
2006;AC;8;250;0;0;0;0;0;0,1;0;0,19;0;0;0;0;0;0;0;0,89;0,05;1,14;0;0
2006;AC;9;251;0;0;0;0;0;0;0;0,31;0;0;0;0;0;0;0;1,34;0,18;0,74;0,02;0
2006;AC;10;250;0;0;0;0;0,07;0,53;0;0,38;0;0;0;0;0;0;0;0,85;0,39;2,39;0,06;0,02
2006;AC;11;250;0;0;0;0;0;0,31;0;0,77;0;0;0;0;0;0;0;0,61;0,29;2,76;0;0,03
2006;AC;12;250;0;0;0;0;0,05;0;0;0,53;0;0;0;0;0;0;0;0,93;0,05;0,73;0;0
2006;AC;13;251;0;0;0;0;0,02;0,04;0;0,75;0;0;0;0;0;0;0;2,14;0,22;0,73;0,09;0,13
2006;AC;14;250;0,01;0;0;0;0,02;0,02;0,01;0,8;0;0;0;0;0;0;0;12,45;0,87;2,12;0,73;0,04
2006;AC;15;250;1.749,12;0,15;0,15;591,63;0,01;0,01;0,02;0,86;0;0;0;0;0;0;0;1,12;0,15;1,18;0,03;0,01
2006;AC;16;250;3.600,00;0,71;0,86;2.848,06;0,02;0,01;0;1,06;0;0,01;0;0;0;0;0;0,85;0,19;0,8;0,32;0,04
2006;AC;17;251;4.200,00;1,02;1,88;4.063,27;0,01;0,16;0,01;0,34;0;0,02;0;0;0;0;0;1,71;0,48;1,21;0,08;0,02
2006;AC;18;250;4.993,08;1,14;3,02;4.563,36;0,01;0,02;0;0,56;0;0,02;0;0,01;0;0;0;0,81;0,02;0,67;0,03;0,01
2006;AC;19;250;5.820,00;1,34;4,36;5.357,33;0,02;0,04;0;0,53;0;0,02;0;0,01;0;0;0;1,64;0,21;3,89;0;0
2006;AC;20;250;6.300,00;1,51;5,87;6.043,29;0;0,03;0;0,23;0;0,01;0;0;0;0;0;2,89;1,27;3,19;0,27;0,65
2006;AC;21;251;7.200,00;1,68;7,55;6.692,05;0,01;0,03;0;0,64;0,01;0,04;0;0;0,01;0;0;1,55;0,35;1,12;0;0,11
2006;AC;22;250;8.000,00;1,9;9,45;7.600,73;0;0,02;0;1,84;0;0,02;0,01;0;0;0;0;0,85;0,17;1,05;0,01;0,01
2006;AC;23;250;8.400,00;2,06;11,51;8.245,87;0,01;0,03;0;0,17;0,01;0,01;0;0;0,01;0;0;1,04;0,21;1,26;0,14;0,12
2006;AC;24;250;9.130,33;2,19;13,7;8.754,40;0,01;0,02;0;0,32;0,01;0,05;0;0;0,01;0;0;2,27;0,92;1,7;0,1;0,03
2006;AC;25;251;9.861,25;2,39;16,09;9.531,04;0,01;0,21;0;0,24;0,01;0,03;0;0;0;0;0;1,88;0,34;1,35;0,06;0,02
2006;AC;26;250;10.246,56;2,51;18,6;10.041,47;0,01;0,2;0;0,5;0,01;0,02;0,01;0,01;0;0;0;1,1;0,21;2,11;0;0,06
2006;AC;27;250;10.812,58;2,64;21,24;10.540,36;0,01;0;0;0,22;0,01;0,02;0,01;0,02;0;0;0;0,86;0,16;0,78;0,05;0,02
2006;AC;28;250;11.379,98;2,78;24,01;11.101,57;0,02;0,01;0;0,32;0,02;0,04;0;0,01;0;0;0;1,88;0,48;1,04;0;0,01
2006;AC;29;251;12.000,00;2,96;26,97;11.785,15;0,02;0,01;0;0,54;0,02;0,03;0;0;0;0;0;2,82;0,38;2,05;0,42;0,02
2006;AC;30;250;12.000,00;3;29,97;12.000,00;0;0,66;0;0,21;0;0,01;0;0;0;0;0;3,65;1,12;4,1;0,61;0,34
2006;AC;31;250;12.450,00;3,05;33,02;12.193,12;0,02;0,02;0,05;0,23;0,02;0,04;0;0;0;0;0;5,53;0,74;1,88;0,03;0,08
2006;AC;32;250;12.852,76;3,15;36,17;12.615,31;0,02;0,06;0;0,31;0,03;0,05;0;0,01;0;0;0;2,19;0,36;1,74;0,35;0,09
2006;AC;33;251;13.400,00;3,3;39,47;13.135,66;0,02;0,03;0;0,25;0,02;0,03;0;0,01;0;0;0;1,78;0,43;1,43;0,09;0,05
2006;AC;34;250;13.823,04;3,4;42,88;13.616,52;0,03;0,01;0;0,15;0,05;0,09;0,01;0,01;0,01;0;0;1,92;0,37;1,31;0,12;0,1
2006;AC;35;250;14.190,91;3,5;46,38;14.013,40;0,04;0,14;0;0,18;0,04;0,06;0,01;0,01;0,01;0;0;2,17;0,59;1,66;0,46;0,14
2006;AC;36;250;14.493,33;3,59;49,97;14.352,03;0,04;0,02;0,01;0,26;0,04;0,06;0,01;0,01;0;0;0;3,94;0,75;1,49;0,05;0,17
2006;AC;37;251;14.860,16;3,68;53,65;14.667,60;0,04;0,01;0,02;0,26;0,06;0,05;0,01;0;0,01;0;0;2,24;0,7;1,34;0,48;0,16
2006;AC;38;250;15.002,91;3,74;57,39;14.969,71;0,03;0,01;0;0,12;0,04;0,07;0,01;0,02;0;0;0;2,39;0,66;1,18;0,1;0,17
2006;AC;39;250;15.300,00;3,79;61,18;15.160,81;0,07;0;0;0,27;0,06;0,08;0,01;0,02;0;0;0;1,6;0,3;1,04;0;0,11
2006;AC;40;250;15.600,00;3,87;65,05;15.463,52;0,16;0;0;0,05;0,06;0,09;0;0,01;0,01;0;0;0,44;0,41;0,68;0,01;0,09
2006;AC;41;251;15.891,35;3,94;68,99;15.715,41;0,11;0,07;0;0,19;0,05;0,1;0;0,01;0,01;0;0;2,14;0,35;1,43;0,03;0,14
2006;AC;42;250;16.117,58;4;72,99;15.992,14;0,04;0,02;0;0,05;0,06;0,12;0;0,01;0,01;0;0;2,28;0,36;0,71;0;0,13
2006;AC;43;250;16.445,47;4,07;77,06;16.277,77;0,04;0,25;0,01;0,11;0,07;0,1;0,02;0,01;0,02;0;0;4,51;0,73;0,89;0,01;0,29
2006;AC;44;250;16.614,44;4,14;81,2;16.547,64;0,06;0,01;0,01;0,13;0,08;0,1;0,01;0,01;0,01;0;0;0,76;0,41;0,57;0,07;0,06
2006;AC;45;251;16.905,33;4,21;85,41;16.782,57;0,21;0,01;0;0,16;0,06;0,11;0,02;0,02;0,01;0;0;1,76;0,45;1,26;0,13;0,03
2006;AC;46;250;17.145,66;4,26;89,66;17.020,96;0,06;0,01;0;0,06;0,09;0,11;0,01;0,02;0,01;0;0;0,75;0,26;0,56;0;0,16
2006;AC;47;250;17.442,42;4,32;93,99;17.293,14;0,05;0,11;0;0,19;0,09;0,15;0,01;0,02;0,01;0;0;2,05;0,25;2,37;0,1;0,22
2006;AC;48;250;17.547,96;4,37;98,36;17.481,33;0,08;0,04;0;0,03;0,13;0,18;0;0,02;0,02;0;0;0,25;0,11;0,41;0;0,04
2006;AC;49;251;17.782,87;4,44;102,79;17.672,80;0,08;0;0;0,21;0,12;0,18;0,02;0,02;0,02;0;0;1,57;0,41;1,29;0,02;0,07
2006;AC;50;250;18.000,00;4,48;107,27;17.915,02;0,06;0,26;0;0,29;0,07;0,15;0,02;0,02;0;0;0;1,81;0,1;2,06;0,01;0,07
2006;AC;51;250;18.000,00;4,5;111,77;18.000,00;0,01;0,03;0;0,14;0,01;0,04;0,01;0;0;0;0;3,55;0,84;3,81;1,04;0,12
2006;AC;52;250;18.220,00;4,52;116,3;18.099,09;0,04;0,01;0;0,13;0,06;0,1;0,01;0,01;0,03;0;0;3,4;0,47;1,49;0,11;0,18
2006;AC;53;251;18.442,05;4,6;120,9;18.344,20;0,04;0,02;0;0,06;0,06;0,09;0,01;0,02;0,01;0;0;1,25;0,77;1,34;0,18;0,27
2006;AC;54;250;18.500,00;4,62;125,52;18.486,40;0,11;0;0;0,09;0,22;0,29;0,01;0,01;0,04;0;0;1,23;0,28;1,36;0,17;0,06
2006;AC;55;250;18.650,00;4,64;130,17;18.573,99;0,05;0,03;0,01;0,15;0,09;0,17;0,01;0,01;0,02;0;0;2,76;0,8;2,25;0,37;0,85
2006;AC;56;250;18.763,18;4,67;134,84;18.696,86;0,06;0;0;0,05;0,1;0,15;0,01;0,01;0,02;0;0;2,59;0,3;1,57;0,13;0,19
2006;AC;57;251;19.072,49;4,75;139,59;18.925,24;0,14;0,02;0;0,11;0,2;0,41;0,03;0,04;0,02;0;0;1,03;0,47;0,59;0;0,3
2006;AC;58;250;19.500,00;4,82;144,41;19.293,29;0,16;0,01;0,02;0,18;0,24;0,47;0,08;0,06;0,06;0,01;0,01;2,31;1,04;2,23;0,22;0,07
2006;AC;59;250;19.790,68;4,91;149,32;19.630,19;0,96;0,07;0,01;0,17;0,32;0,54;0,05;0,08;0,02;0;0,01;1,1;0,46;1,4;0;0,4
2006;AC;60;250;20.144,44;4,99;154,31;19.970,18;0,18;0,11;0;0,12;0,28;0,54;0,09;0,07;0,07;0;0,02;1,43;0,48;0,96;0;0,19
2006;AC;61;251;20.449,59;5,09;159,4;20.277,64;0,23;0,05;0;0,09;0,35;0,62;0,07;0,13;0,08;0;0,01;1,46;0,42;0,89;0,21;0,08
2006;AC;62;250;20.904,15;5,16;164,57;20.647,42;0,24;0,02;0;0,18;0,36;0,66;0,08;0,13;0,1;0;0,02;1,6;0,33;0,79;0;0,05
2006;AC;63;250;21.360,61;5,28;169,84;21.118,72;0,21;0,03;0,01;0,76;0,33;0,64;0,08;0,11;0,13;0,01;0,03;2,19;0,47;0,49;0,01;0,12
2006;AC;64;250;21.900,00;5,41;175,26;21.655,29;0,23;0,01;0;0,18;0,37;0,63;0,1;0,15;0,08;0,02;0,03;1,06;0,47;0,44;0,52;0,1
2006;AC;65;251;22.353,98;5,56;180,81;22.131,72;0,22;0;0,03;0,25;0,33;0,62;0,1;0,17;0,09;0,01;0,05;1,49;0,38;0,27;0;0,15
2006;AC;66;250;22.827,38;5,65;186,46;22.589,80;0,25;0;0;0,09;0,37;0,69;0,12;0,19;0,1;0,02;0,04;1,12;0,36;0,41;0;0,57
2006;AC;67;250;23.407,56;5,78;192,24;23.133,60;0,25;0;0;0,18;0,41;0,71;0,14;0,13;0,11;0;0,06;1,64;0,67;0,65;0,04;0,32
2006;AC;68;250;24.026,02;5,95;198,19;23.783,01;0,22;0,49;0;0,28;0,33;0,62;0,14;0,16;0,1;0,02;0,08;5,13;1,79;3,34;0,02;0,39
2006;AC;69;251;24.577,81;6,1;204,29;24.299,52;0,28;0,02;0;0,15;0,44;0,76;0,17;0,23;0,11;0,01;0,07;1,53;0,67;0,67;0;0,14
2006;AC;70;250;25.163,12;6,22;210,51;24.881,99;0,27;0,1;0;0,36;0,42;0,81;0,13;0,24;0,15;0;0,08;1,76;0,92;0,91;0,06;0,15
2006;AC;71;250;25.759,12;6,37;216,88;25.484,95;0,28;0,01;0;0,43;0,49;0,82;0,11;0,31;0,18;0;0,08;2,32;0,58;0,97;0,12;0,23
2006;AC;72;250;26.300,21;6,51;223,39;26.038,51;0,35;0,04;0,01;0,33;0,47;0,84;0,21;0,33;0,12;0;0,09;2,09;1,08;1,47;0,03;0,15
2006;AC;73;251;26.938,48;6,69;230,08;26.650,41;0,34;0;0;0,64;0,52;0,91;0,18;0,34;0,16;0;0,1;1,6;0,74;0,85;0;0,44
2006;AC;74;250;27.513,10;6,8;236,89;27.219,67;0,32;0,04;0;0,19;0,5;0,85;0,21;0,34;0,14;0;0,12;1,95;0,85;0,56;0,04;0,15
2006;AC;75;250;28.273,46;6,97;243,86;27.887,27;0,34;0;0;0,32;0,5;0,84;0,25;0,37;0,15;0;0,13;3,1;1,21;3,08;1,04;0,52
2006;AC;76;250;29.192,00;7,17;251,03;28.687,91;0,34;1,74;0,01;0,26;0,5;0,78;0,27;0,43;0,09;0,02;0,15;2,61;1,02;2,73;0,27;0,29
2006;AC;77;251;30.222,14;7,46;258,49;29.730,72;0,35;0,04;0;0,49;0,55;0,83;0,3;0,44;0,15;0,13;0,15;5,52;1,37;0,88;0,34;0,61
2006;AC;78;250;31.175,23;7,67;266,17;30.698,55;0,35;0;0,02;0,32;0,61;0,94;0,28;0,42;0,17;0;0,18;3,26;1,16;2,11;0;1,17
2006;AC;79;250;32.270,88;7,92;274,09;31.686,83;0,33;0,02;0,06;0,32;0,55;0,88;0,29;0,57;0,14;0;0,2;5,63;1,67;1,65;0,94;0,26
2006;AC;80;250;33.480,00;8,21;282,3;32.851,09;0,36;0;0,01;0,2;0,61;0,86;0,31;0,54;0,13;0,04;0,23;2,95;1,16;1,89;0,13;0,39
2006;AC;81;251;34.625,84;8,54;290,84;34.031,89;0,42;0,1;0,01;0,44;0,66;1,02;0,33;0,48;0,18;0,02;0,27;3,09;1,74;1,62;0;0,71
2006;AC;82;250;36.000,00;8,83;299,67;35.329,56;0,39;0,12;0,08;0,38;0,6;0,89;0,31;0,59;0,19;0,02;0,31;6,84;1,59;3,7;0,53;0,6
2006;AC;83;250;37.428,81;9,17;308,85;36.684,90;0,35;0,08;0,01;0,47;0,55;0,71;0,36;0,55;0,13;0,02;0,38;3,88;1,58;1,61;0,32;0,69
2006;AC;84;250;38.914,58;9,53;318,38;38.136,50;0,52;0,14;0;0,2;0,72;0,95;0,39;0,69;0,12;0;0,37;2,73;0,87;1,25;0,07;0,36
2006;AC;85;251;40.512,86;9,95;328,33;39.623,77;0,58;0,37;0;0,31;0,65;0,94;0,44;0,75;0,21;0,02;0,42;6,14;1,4;5,42;0,11;0,39
2006;AC;86;250;42.449,77;10,37;338,7;41.480,94;0,45;0;0;0,47;0,74;0,93;0,41;0,72;0,2;0,06;0,5;5,01;1,67;1,06;0,36;0,41
2006;AC;87;250;44.427,06;10,86;349,55;43.429,09;0,43;0,13;0,01;0,54;0,69;0,81;0,39;0,76;0,15;0,04;0,61;3,56;2,01;2,86;0,05;0,76
2006;AC;88;250;46.500,60;11,36;360,91;45.445,95;0,55;0,19;0,01;0,49;0,77;0,92;0,46;0,96;0,25;0,02;0,63;12,54;1,74;2,9;0,03;0,66
2006;AC;89;251;48.590,04;11,91;372,82;47.447,06;0,52;0,1;0;0,36;0,84;0,95;0,44;0,83;0,24;0,04;0,74;6,91;2,27;2,87;0,22;0,69
2006;AC;90;250;51.166,55;12,46;385,29;49.849,43;0,51;0,07;0;0,61;0,82;0,92;0,47;0,88;0,32;0,01;0,87;5,73;2,28;5,51;0,04;0,68
2006;AC;91;250;54.000,00;13,11;398,4;52.452,61;0,51;0,01;0,02;0,32;0,84;0,92;0,53;1,01;0,3;0,05;0,96;6,43;1,93;1,77;0,1;1,03
2006;AC;92;250;57.180,10;13,87;412,27;55.479,68;0,53;0,16;0,04;0,71;0,88;0,83;0,5;1;0,23;0,04;1,16;4,15;2,71;2,5;0,13;0,8
2006;AC;93;251;61.189,49;14,86;427,13;59.195,83;0,77;0,01;0;2,57;0,99;0,93;0,59;1,03;0,35;0,01;1,32;7,88;2,72;16,31;2,16;0,92
2006;AC;94;250;66.379,16;15,92;443,05;63.688,02;0,67;0,32;0;0,37;1,03;0,84;0,54;1,01;0,29;0,06;1,63;8,52;2,91;5,14;1,25;2,06
2006;AC;95;250;72.785,68;17,37;460,42;69.479,94;0,67;0,01;0;1,16;1,1;0,84;0,59;1,09;0,39;0,1;1,96;7,06;2,97;4;0,13;1,54
2006;AC;96;250;83.190,09;19,43;479,85;77.706,58;1,29;0,79;0;1,01;1,44;0,89;0,61;1,31;0,65;0,06;2,35;7,9;3,46;4,57;0,28;1,8
2006;AC;97;251;94.602,67;22,14;501,98;88.200,25;1;1,38;0,01;1,71;1,47;0,85;0,65;1,5;0,75;0,04;2,97;16,16;4,13;11,87;2,11;3,36
2006;AC;98;250;113.260,65;25,81;527,79;103.231,11;1,17;0,03;0;0,97;1,9;0,85;0,69;1,54;0,93;0,14;3,82;7,62;3,45;2,91;0,58;1,72
2006;AC;99;250;157.036,92;32,66;560,45;130.624,51;2,18;0,21;0;1,22;2,5;0,88;0,67;1,56;1,05;0,21;5,53;20,25;5,93;7,88;0,22;2,14
2006;AC;100;250;354.202,12;54,52;614,97;218.087,60;2,87;1,97;0;1,74;4,26;0,79;0,67;2;1,31;0,82;10,73;34,6;11,14;21,97;1,19;4,3
2006;AC;100.1;25;165.794,00;4,04;4,04;161.765,71;0,24;0,42;0;0,1;0,24;0,07;0,07;0,14;0,09;0,06;0,76;2,34;0,67;0,82;0,15;0,12
2006;AC;100.2;25;175.609,41;4,28;8,32;171.082,34;0,25;0;0;0,12;0,32;0,08;0,07;0,2;0,15;0,01;0,8;3,81;1,13;1,29;0,02;0,36
2006;AC;100.3;25;186.872,23;4,54;12,86;181.677,14;0,23;1,49;0;0,16;0,25;0,08;0,06;0,19;0,16;0,18;0,84;1,43;0,76;8,03;0,19;0,21
2006;AC;100.4;25;195.667,82;4,76;17,62;190.233,51;0,37;0;0;0,18;0,41;0,12;0,12;0,17;0,15;0,05;0,88;2,01;1,22;1,89;0,32;0,54
2006;AC;100.5;25;205.681,73;5,03;22,64;201.018,49;0,2;0;0;0,07;0,38;0,09;0,08;0,22;0,18;0,04;0,95;6,08;1,16;0,66;0,01;0,58
2006;AC;100.6;25;222.090,29;5,37;28,02;214.825,22;0,25;0;0;0,08;0,37;0,08;0,07;0,17;0,06;0,05;1,1;2,66;1,1;1,29;0;0,71
2006;AC;100.7;25;239.975,35;5,77;33,79;230.926,30;0,26;0;0;0,22;0,49;0,07;0,06;0,14;0,13;0,18;1,14;2,21;0,94;1,19;0,08;0,25
2006;AC;100.8;25;262.784,26;6,27;40,06;250.745,06;0,28;0,05;0;0,22;0,55;0,07;0,03;0,38;0,08;0,03;1,26;4,81;0,99;2,02;0,05;0,38
2006;AC;100.9;25;282.721,06;6,8;46,86;272.162,29;0,41;0,01;0;0,31;0,65;0,06;0,06;0,21;0,1;0,07;1,4;4,14;1,32;2,13;0,35;0,46
2006;AC;100.10;25;354.202,12;7,66;54,52;306.439,92;0,38;0,01;0;0,28;0,61;0,08;0,07;0,18;0,2;0,14;1,6;5,1;1,85;2,63;0;0,69
2006;AL;1;1.432;;;;;0,27;0,38;;6,2;;;;;;;;10,6;0,96;7,8;0,11;0,67
2006;AL;2;1.431;;;;;0,19;5,07;0,33;4,2;;;;;;;;13,78;1,43;25,72;0,73;4,32
2006;AL;3;1.432;;;;;0,16;4,42;0,06;5,57;;;;;;;;10,17;2,19;13,34;0,37;0,53
2006;AL;4;1.431;;;;;0,33;0,44;0,06;3,57;;;;;;;;5,97;1,22;7,13;0,46;0,27
2006;AL;5;1.432;;;;;0,2;0,32;0;5,94;;;;;;;;9,89;1,19;12,83;0,09;0,89
2006;AL;6;1.431;;;;;0,06;0,1;0,02;3,65;;;;;;;;7,95;1,26;7,93;0,11;0,76
2006;AL;7;1.431;;;;;0,05;0,8;0,1;3,88;;;;;;;;7,19;1,01;10;0,86;1,04
2006;AL;8;1.432;;;;;1,13;0,51;;5,26;;;;;;;;8,61;1,31;75,78;0,12;0,47
2006;AL;9;1.431;;;;;0,19;2,55;0,06;4,63;;;;;;;;9,85;1,76;9,11;1,57;0,29
2006;AL;10;1.432;;;;;0,15;0,5;0,01;3,85;;;;;;;;7,71;1,03;7,65;0,58;1,75
2006;AL;11;1.431;;;;;0,06;1,08;0,04;6,27;;;;;;;;9,86;1,02;6,84;0,17;0,82
2006;AL;12;1.431;;;;;0,18;0,13;;4,16;;;;;;;;10,07;1,4;8,2;0,16;0,32
2006;AL;13;1.432;;;;;0,22;0,55;;6,25;;;;;;;;9,42;1,19;10,47;0,13;0,4
2006;AL;14;1.431;;;;;0,06;0,66;;6,27;;;;;;;;5,51;0,88;9,32;0,02;1
2006;AL;15;1.432;;;;;0,66;0,96;0,07;5,49;;;;;;;;16,45;1,21;10,32;0,09;2,14
2006;AL;16;1.431;;;;;0,11;0,55;0,05;4,59;;;;;;;;10,85;2;7,39;0,3;0,66
2006;AL;17;1.431;;;;;0,32;0,64;0,05;5,48;;;;;;;;9,1;1,69;9,51;1,96;35,52
2006;AL;18;1.432;;;;;0,17;0,88;0,02;5,75;;;;;;;;8,15;1,27;7,43;0,29;0,54
2006;AL;19;1.431;0,01;0;0;0;0,17;1,36;0,01;5,5;0;0;;0;;;;9,06;1,4;7,51;0,01;2,25
2006;AL;20;1.432;10;0;0;1,31;0,04;0,03;;2,69;0;0;;0;0;;;2,48;0,6;2,45;0,02;0,47
2006;AL;21;1.431;1.210,76;0,82;0,82;574,28;0,17;0,23;;4,97;0;0,01;;0,01;0;;;7,22;1,28;6,58;0,05;0,8
2006;AL;22;1.432;2.500,00;2,75;3,57;1.920,47;0,32;2,14;;7,3;0,02;0,07;0;0,02;0;;;10,62;1,43;9,39;0,28;0,92
2006;AL;23;1.431;3.700,00;4,49;8,06;3.135,21;0,06;1,39;0,04;4,4;0,03;0,08;0;0,02;0,01;;;8,41;1,67;6,09;0,13;0,69
2006;AL;24;1.431;4.050,00;5,7;13,76;3.980,18;0,94;1,56;0,14;4,27;0,02;0,04;0;0,05;0,01;;;10,86;2,22;28,08;0,29;1,54
2006;AL;25;1.432;4.200,00;5,86;19,62;4.094,62;0,11;3,21;0,22;3,1;0,02;0,04;0,01;0,02;0,01;;;9,11;2,88;11,08;0,22;0,68
2006;AL;26;1.431;4.500,00;6,18;25,8;4.317,05;0,03;0,38;0,01;2,1;0,02;0,05;0,01;0,02;0,01;;;8,6;0,97;4,32;0,14;0,34
2006;AL;27;1.432;5.112,65;6,92;32,72;4.832,56;0,12;0,49;0;2,94;0,02;0,05;0,01;0,03;0,01;;;6,63;1,52;4,55;0,15;0,75
2006;AL;28;1.431;6.000,00;7,99;40,7;5.580,73;0,21;0,83;;6,31;0,06;0,15;0,01;0,08;0,02;;;11,23;2,51;7,65;0,09;1,54
2006;AL;29;1.431;6.500,00;8,8;49,51;6.151,74;0,3;0,68;0,01;4,7;0,06;0,12;0,02;0,07;;;;10,43;2,32;9,31;0,15;0,32
2006;AL;30;1.432;7.353,02;9,94;59,45;6.940,79;0,19;1,33;0;6,21;0,07;0,26;0,03;0,11;0,04;;;14,54;2,73;10,36;1,45;0,48
2006;AL;31;1.431;8.100,00;11,17;70,62;7.807,77;0,16;2,2;0,09;5,22;0,06;0,16;0,02;0,13;0,03;0;;14,62;3,31;12,34;0,66;1,52
2006;AL;32;1.432;8.800,00;12,09;82,71;8.441,78;0,27;1,16;;4,86;0,07;0,17;0,03;0,11;0,01;;;10,51;2,61;13,2;0,09;0,88
2006;AL;33;1.431;9.600,00;13,23;95,94;9.244,59;0,08;0,61;0,05;4,04;0,06;0,2;0,03;0,1;0,03;;;11,51;2,63;6,99;0,19;0,88
2006;AL;34;1.431;10.221,49;14,25;110,18;9.954,59;0,19;0,55;;2,73;0,05;0,16;0,03;0,05;0,02;;;12,21;2,18;7,03;1,03;0,27
2006;AL;35;1.432;10.916,71;15,17;125,35;10.590,57;0,39;0,82;;3,69;0,09;0,2;0,04;0,12;0,04;0;;11,04;3,11;11,74;0,93;1,04
2006;AL;36;1.431;11.796,00;16,23;141,58;11.343,23;0,24;0,95;0,1;4,65;0,12;0,25;0,05;0,18;0,03;0;;15,46;3,67;13,07;0,42;0,97
2006;AL;37;1.432;12.000,00;17,15;158,73;11.977,83;0,07;5,8;;2,56;0,06;0,1;0,02;0,04;0,01;;;10,3;2,74;88,74;6,38;35,42
